Order_ID,Order_Date,Order_Priority,Ord_id,Ship_Mode,Ship_Date,Ship_id,_merge
13638,2011-09-30,HIGH,Ord_2628,REGULAR AIR,2011-02-10,SHP_3595,both
13761,2009-10-17,LOW,Ord_2629,REGULAR AIR,2009-10-21,SHP_3596,both
14247,2011-08-16,CRITICAL,Ord_2630,REGULAR AIR,2011-08-18,SHP_3597,both
14854,2010-04-28,LOW,Ord_2632,REGULAR AIR,2010-02-05,SHP_3600,both
15078,2010-09-11,HIGH,Ord_2633,REGULAR AIR,2010-10-11,SHP_3601,both
15744,2010-03-21,CRITICAL,Ord_2634,REGULAR AIR,2010-03-22,SHP_3604,both
16454,2012-11-05,MEDIUM,Ord_2635,REGULAR AIR,2012-11-05,SHP_3605,both
16676,2009-03-19,HIGH,Ord_2636,REGULAR AIR,2009-03-19,SHP_3606,both
16999,2009-01-19,CRITICAL,Ord_2638,REGULAR AIR,2009-01-21,SHP_3609,both
17091,2012-07-21,MEDIUM,Ord_2639,REGULAR AIR,2012-07-22,SHP_3610,both
17249,2010-09-25,LOW,Ord_2640,REGULAR AIR,2010-09-27,SHP_3611,both
17670,2009-08-25,MEDIUM,Ord_2641,REGULAR AIR,2009-08-27,SHP_3612,both
18213,2010-10-09,MEDIUM,Ord_2643,REGULAR AIR,2010-12-09,SHP_3615,both
18244,2011-11-02,CRITICAL,Ord_2645,REGULAR AIR,2011-02-13,SHP_3618,both
18465,2010-04-15,HIGH,Ord_2646,REGULAR AIR,2010-04-17,SHP_3619,both
18917,2012-03-05,CRITICAL,Ord_2648,REGULAR AIR,2012-05-05,SHP_3622,both
19493,2009-02-02,CRITICAL,Ord_2649,REGULAR AIR,2009-03-02,SHP_3623,both
20486,2011-05-03,HIGH,Ord_2653,REGULAR AIR,2011-06-03,SHP_3630,both
20899,2010-12-04,LOW,Ord_2654,REGULAR AIR,2010-04-21,SHP_3631,both
21089,2011-07-28,MEDIUM,Ord_2655,DELIVERY TRUCK,2011-07-30,SHP_3632,both
21665,2012-10-15,HIGH,Ord_2657,EXPRESS AIR,2012-10-16,SHP_3635,both
21958,2009-05-06,HIGH,Ord_2660,REGULAR AIR,2009-06-06,SHP_3642,both
23394,2010-04-29,HIGH,Ord_2664,REGULAR AIR,2010-04-30,SHP_3650,both
24390,2012-06-06,LOW,Ord_2665,EXPRESS AIR,2012-08-06,SHP_3651,both
24643,2012-04-29,MEDIUM,Ord_2666,REGULAR AIR,2012-01-05,SHP_3652,both
24679,2011-07-05,NOT SPECIFIED,Ord_2667,REGULAR AIR,2011-08-05,SHP_3653,both
25062,2010-10-30,CRITICAL,Ord_2668,REGULAR AIR,2010-01-11,SHP_3654,both
25152,2012-10-15,CRITICAL,Ord_2669,REGULAR AIR,2012-10-17,SHP_3655,both
26470,2009-03-21,HIGH,Ord_2672,REGULAR AIR,2009-03-22,SHP_3660,both
26565,2009-10-21,MEDIUM,Ord_2673,REGULAR AIR,2009-10-22,SHP_3661,both
26852,2010-06-03,CRITICAL,Ord_2674,REGULAR AIR,2010-08-03,SHP_3662,both
27299,2012-05-08,CRITICAL,Ord_2675,REGULAR AIR,2012-07-08,SHP_3663,both
27557,2012-08-02,LOW,Ord_2677,REGULAR AIR,2012-02-13,SHP_3666,both
27654,2010-09-24,HIGH,Ord_2678,REGULAR AIR,2010-09-26,SHP_3667,both
27684,2011-05-09,LOW,Ord_2679,REGULAR AIR,2011-07-09,SHP_3668,both
28064,2010-02-09,MEDIUM,Ord_2681,REGULAR AIR,2010-02-09,SHP_3670,both
28321,2010-01-08,MEDIUM,Ord_2683,REGULAR AIR,2010-01-08,SHP_3674,both
28454,2012-06-08,MEDIUM,Ord_2684,REGULAR AIR,2012-07-08,SHP_3675,both
29255,2011-03-12,LOW,Ord_2685,EXPRESS AIR,2011-07-12,SHP_3676,both
29572,2010-03-06,NOT SPECIFIED,Ord_2688,DELIVERY TRUCK,2010-04-06,SHP_3681,both
29889,2009-04-12,NOT SPECIFIED,Ord_2689,REGULAR AIR,2009-07-12,SHP_3682,both
29894,2010-07-09,LOW,Ord_2690,REGULAR AIR,2010-09-16,SHP_3683,both
30054,2012-01-09,NOT SPECIFIED,Ord_2691,REGULAR AIR,2012-03-09,SHP_3685,both
30208,2012-07-16,LOW,Ord_2692,REGULAR AIR,2012-07-16,SHP_3686,both
30369,2011-03-24,CRITICAL,Ord_2693,REGULAR AIR,2011-03-25,SHP_3687,both
30726,2009-11-25,MEDIUM,Ord_2694,REGULAR AIR,2009-11-26,SHP_3688,both
30727,2012-07-25,MEDIUM,Ord_2695,EXPRESS AIR,2012-07-27,SHP_3689,both
31072,2010-11-29,LOW,Ord_2697,REGULAR AIR,2010-04-12,SHP_3692,both
31138,2009-01-21,HIGH,Ord_2699,DELIVERY TRUCK,2009-01-23,SHP_3695,both
31173,2012-08-18,LOW,Ord_2700,EXPRESS AIR,2012-08-25,SHP_3696,both
31812,2011-07-31,HIGH,Ord_2701,REGULAR AIR,2011-02-08,SHP_3697,both
32454,2011-03-31,CRITICAL,Ord_2704,REGULAR AIR,2011-01-04,SHP_3703,both
32516,2010-10-24,CRITICAL,Ord_2705,REGULAR AIR,2010-10-26,SHP_3704,both
32608,2012-05-22,HIGH,Ord_2706,REGULAR AIR,2012-05-24,SHP_3705,both
33541,2012-06-19,CRITICAL,Ord_2708,REGULAR AIR,2012-06-19,SHP_3708,both
33573,2010-04-10,CRITICAL,Ord_2709,DELIVERY TRUCK,2010-04-10,SHP_3709,both
34371,2010-01-04,MEDIUM,Ord_2710,DELIVERY TRUCK,2010-03-04,SHP_3710,both
35588,2010-06-13,LOW,Ord_2714,DELIVERY TRUCK,2010-06-15,SHP_3719,both
36130,2012-09-13,CRITICAL,Ord_2716,REGULAR AIR,2012-09-14,SHP_3722,both
36416,2009-11-30,LOW,Ord_2717,REGULAR AIR,2009-04-12,SHP_3723,both
36418,2012-01-27,NOT SPECIFIED,Ord_2718,EXPRESS AIR,2012-01-28,SHP_3724,both
36705,2009-06-25,NOT SPECIFIED,Ord_2720,DELIVERY TRUCK,2009-06-25,SHP_3727,both
36833,2012-11-07,LOW,Ord_2721,REGULAR AIR,2012-07-18,SHP_3728,both
37123,2012-02-18,HIGH,Ord_2723,DELIVERY TRUCK,2012-02-19,SHP_3732,both
37572,2010-03-08,HIGH,Ord_2724,REGULAR AIR,2010-05-08,SHP_3733,both
38117,2010-04-20,LOW,Ord_2726,REGULAR AIR,2010-04-25,SHP_3737,both
38210,2010-12-12,LOW,Ord_2727,REGULAR AIR,2010-12-12,SHP_3738,both
38370,2011-03-04,HIGH,Ord_2729,REGULAR AIR,2011-05-04,SHP_3741,both
38405,2010-07-15,MEDIUM,Ord_2730,REGULAR AIR,2010-07-18,SHP_3742,both
38501,2009-04-28,CRITICAL,Ord_2732,REGULAR AIR,2009-04-29,SHP_3745,both
38532,2012-07-17,HIGH,Ord_2733,REGULAR AIR,2012-07-19,SHP_3746,both
38947,2009-11-29,CRITICAL,Ord_2735,REGULAR AIR,2009-01-12,SHP_3751,both
39141,2009-03-05,LOW,Ord_2737,REGULAR AIR,2009-05-05,SHP_3755,both
39904,2009-02-02,NOT SPECIFIED,Ord_2739,REGULAR AIR,2009-03-02,SHP_3758,both
39909,2011-02-24,LOW,Ord_2740,REGULAR AIR,2011-04-03,SHP_3759,both
40100,2012-04-02,LOW,Ord_2741,REGULAR AIR,2012-08-02,SHP_3760,both
40224,2009-06-30,LOW,Ord_2742,EXPRESS AIR,2009-07-07,SHP_3761,both
40422,2011-07-18,CRITICAL,Ord_2743,EXPRESS AIR,2011-07-20,SHP_3762,both
40802,2012-03-09,HIGH,Ord_2744,DELIVERY TRUCK,2012-04-09,SHP_3763,both
40839,2012-03-31,MEDIUM,Ord_2745,DELIVERY TRUCK,2012-01-04,SHP_3764,both
41185,2009-06-12,CRITICAL,Ord_2747,REGULAR AIR,2009-07-12,SHP_3769,both
41253,2009-07-05,MEDIUM,Ord_2748,REGULAR AIR,2009-09-05,SHP_3770,both
41508,2010-09-24,HIGH,Ord_2751,DELIVERY TRUCK,2010-09-26,SHP_3775,both
41571,2011-06-06,LOW,Ord_2752,REGULAR AIR,2011-06-15,SHP_3777,both
41764,2009-05-10,NOT SPECIFIED,Ord_2754,DELIVERY TRUCK,2009-07-10,SHP_3780,both
42082,2011-12-18,CRITICAL,Ord_2755,REGULAR AIR,2011-12-20,SHP_3781,both
42279,2009-06-30,NOT SPECIFIED,Ord_2756,EXPRESS AIR,2009-01-07,SHP_3782,both
42308,2009-12-06,MEDIUM,Ord_2757,REGULAR AIR,2009-06-15,SHP_3783,both
42375,2010-01-10,HIGH,Ord_2758,EXPRESS AIR,2010-02-10,SHP_3784,both
42851,2009-01-06,HIGH,Ord_2759,EXPRESS AIR,2009-02-06,SHP_3785,both
43585,2010-10-11,CRITICAL,Ord_2760,EXPRESS AIR,2010-12-11,SHP_3786,both
43590,2009-10-09,CRITICAL,Ord_2761,EXPRESS AIR,2009-12-09,SHP_3787,both
43874,2012-10-06,HIGH,Ord_2762,REGULAR AIR,2012-11-06,SHP_3788,both
45987,2009-12-03,NOT SPECIFIED,Ord_2765,REGULAR AIR,2009-03-14,SHP_3794,both
46374,2010-07-07,HIGH,Ord_2767,DELIVERY TRUCK,2010-09-07,SHP_3797,both
46404,2012-04-03,CRITICAL,Ord_2769,REGULAR AIR,2012-05-03,SHP_3801,both
46497,2012-06-19,HIGH,Ord_2771,REGULAR AIR,2012-06-20,SHP_3805,both
47492,2011-07-23,HIGH,Ord_2773,REGULAR AIR,2011-07-25,SHP_3808,both
47682,2012-11-16,NOT SPECIFIED,Ord_2774,REGULAR AIR,2012-11-17,SHP_3809,both
48483,2009-10-12,CRITICAL,Ord_2775,EXPRESS AIR,2009-11-12,SHP_3810,both
49350,2012-08-22,HIGH,Ord_2777,REGULAR AIR,2012-08-24,SHP_3813,both
50083,2011-08-04,NOT SPECIFIED,Ord_2781,DELIVERY TRUCK,2011-10-04,SHP_3821,both
50663,2010-09-11,CRITICAL,Ord_2783,EXPRESS AIR,2010-10-11,SHP_3824,both
50917,2009-07-21,LOW,Ord_2784,REGULAR AIR,2009-07-25,SHP_3825,both
50981,2009-04-08,CRITICAL,Ord_2785,REGULAR AIR,2009-04-08,SHP_3826,both
51237,2012-10-03,MEDIUM,Ord_2788,REGULAR AIR,2012-12-03,SHP_3832,both
51713,2011-03-19,NOT SPECIFIED,Ord_2790,REGULAR AIR,2011-03-20,SHP_3836,both
52164,2012-04-13,NOT SPECIFIED,Ord_2792,REGULAR AIR,2012-04-15,SHP_3839,both
52611,2011-04-25,MEDIUM,Ord_2794,REGULAR AIR,2011-04-25,SHP_3842,both
52805,2011-09-28,HIGH,Ord_2795,EXPRESS AIR,2011-09-28,SHP_3843,both
52833,2011-12-24,MEDIUM,Ord_2796,REGULAR AIR,2011-12-25,SHP_3844,both
53349,2010-10-04,LOW,Ord_2799,DELIVERY TRUCK,2010-04-19,SHP_3850,both
53671,2011-10-06,MEDIUM,Ord_2801,REGULAR AIR,2011-11-06,SHP_3855,both
53766,2009-10-13,NOT SPECIFIED,Ord_2802,DELIVERY TRUCK,2009-10-14,SHP_3856,both
54209,2012-08-15,MEDIUM,Ord_2804,REGULAR AIR,2012-08-17,SHP_3859,both
54369,2009-02-03,NOT SPECIFIED,Ord_2805,EXPRESS AIR,2009-04-03,SHP_3860,both
55172,2010-03-12,NOT SPECIFIED,Ord_2808,REGULAR AIR,2010-04-12,SHP_3865,both
55235,2010-06-10,LOW,Ord_2809,REGULAR AIR,2010-08-10,SHP_3866,both
55553,2009-07-17,MEDIUM,Ord_2811,REGULAR AIR,2009-07-18,SHP_3870,both
55779,2012-10-03,CRITICAL,Ord_2813,DELIVERY TRUCK,2012-11-03,SHP_3873,both
56418,2012-12-04,CRITICAL,Ord_2814,REGULAR AIR,2012-04-13,SHP_3874,both
56807,2009-04-21,HIGH,Ord_2816,REGULAR AIR,2009-04-23,SHP_3877,both
56837,2010-12-14,LOW,Ord_2817,DELIVERY TRUCK,2010-12-18,SHP_3878,both
56995,2009-10-15,MEDIUM,Ord_2818,EXPRESS AIR,2009-10-17,SHP_3879,both
57091,2011-10-31,MEDIUM,Ord_2819,EXPRESS AIR,2011-01-11,SHP_3880,both
57185,2011-05-23,MEDIUM,Ord_2821,REGULAR AIR,2011-05-25,SHP_3883,both
57409,2009-11-20,NOT SPECIFIED,Ord_2822,REGULAR AIR,2009-11-21,SHP_3884,both
57542,2009-08-22,HIGH,Ord_2823,REGULAR AIR,2009-08-24,SHP_3885,both
57639,2010-07-21,CRITICAL,Ord_2824,REGULAR AIR,2010-07-21,SHP_3886,both
57856,2009-12-02,MEDIUM,Ord_2825,REGULAR AIR,2009-02-13,SHP_3887,both
58435,2012-07-05,LOW,Ord_2826,REGULAR AIR,2012-09-05,SHP_3888,both
59009,2011-11-18,CRITICAL,Ord_2827,EXPRESS AIR,2011-11-20,SHP_3889,both
59554,2011-11-15,CRITICAL,Ord_2829,REGULAR AIR,2011-11-16,SHP_3891,both
59559,2010-09-17,CRITICAL,Ord_2830,EXPRESS AIR,2010-09-17,SHP_3892,both
59745,2009-04-19,NOT SPECIFIED,Ord_2831,REGULAR AIR,2009-04-21,SHP_3893,both
59906,2010-05-20,HIGH,Ord_2832,REGULAR AIR,2010-05-22,SHP_3894,both
454,2011-12-26,LOW,Ord_2833,REGULAR AIR,2011-12-28,SHP_3895,both
999,2010-04-09,LOW,Ord_2835,REGULAR AIR,2010-11-09,SHP_3898,both
1831,2010-01-12,CRITICAL,Ord_2837,DELIVERY TRUCK,2010-02-12,SHP_3901,both
5697,2012-04-10,CRITICAL,Ord_2841,REGULAR AIR,2012-06-10,SHP_3908,both
6053,2010-11-12,MEDIUM,Ord_2843,REGULAR AIR,2010-12-13,SHP_3912,both
6432,2011-10-11,CRITICAL,Ord_2844,REGULAR AIR,2011-12-11,SHP_3913,both
7072,2012-04-02,CRITICAL,Ord_2847,REGULAR AIR,2012-04-02,SHP_3918,both
8035,2012-01-03,MEDIUM,Ord_2850,REGULAR AIR,2012-03-03,SHP_3923,both
11233,2011-08-30,NOT SPECIFIED,Ord_2854,REGULAR AIR,2011-01-09,SHP_3930,both
11493,2011-10-20,CRITICAL,Ord_2855,REGULAR AIR,2011-10-22,SHP_3931,both
11684,2012-07-27,HIGH,Ord_2856,REGULAR AIR,2012-07-29,SHP_3932,both
11975,2011-04-13,CRITICAL,Ord_2857,REGULAR AIR,2011-04-15,SHP_3933,both
13537,2010-05-30,LOW,Ord_2858,REGULAR AIR,2010-01-06,SHP_3934,both
13670,2012-05-23,CRITICAL,Ord_2859,EXPRESS AIR,2012-05-26,SHP_3935,both
13764,2011-07-13,MEDIUM,Ord_2860,REGULAR AIR,2011-07-14,SHP_3936,both
13953,2011-05-31,CRITICAL,Ord_2861,REGULAR AIR,2011-02-06,SHP_3937,both
14402,2010-10-14,MEDIUM,Ord_2863,DELIVERY TRUCK,2010-10-16,SHP_3941,both
14499,2010-11-14,LOW,Ord_2864,REGULAR AIR,2010-11-19,SHP_3942,both
15719,2011-01-18,CRITICAL,Ord_2868,DELIVERY TRUCK,2011-01-19,SHP_3950,both
16450,2011-05-15,MEDIUM,Ord_2869,REGULAR AIR,2011-05-15,SHP_3952,both
17186,2009-01-26,MEDIUM,Ord_2870,REGULAR AIR,2009-01-28,SHP_3953,both
17379,2011-08-14,CRITICAL,Ord_2871,DELIVERY TRUCK,2011-08-16,SHP_3954,both
18595,2009-01-31,CRITICAL,Ord_2873,REGULAR AIR,2009-02-02,SHP_3957,both
19523,2011-11-30,HIGH,Ord_2876,REGULAR AIR,2011-01-12,SHP_3962,both
21859,2011-11-18,HIGH,Ord_2881,REGULAR AIR,2011-11-19,SHP_3974,both
21989,2011-10-02,LOW,Ord_2882,REGULAR AIR,2011-10-02,SHP_3975,both
22688,2012-04-17,MEDIUM,Ord_2883,REGULAR AIR,2012-04-18,SHP_3977,both
22916,2012-02-02,MEDIUM,Ord_2884,REGULAR AIR,2012-03-02,SHP_3978,both
22951,2012-03-05,MEDIUM,Ord_2885,REGULAR AIR,2012-03-05,SHP_3979,both
23681,2012-05-19,HIGH,Ord_2887,EXPRESS AIR,2012-05-21,SHP_3982,both
24263,2012-09-15,LOW,Ord_2888,DELIVERY TRUCK,2012-09-22,SHP_3983,both
25091,2010-02-19,MEDIUM,Ord_2891,REGULAR AIR,2010-02-22,SHP_3988,both
26982,2012-04-28,NOT SPECIFIED,Ord_2893,EXPRESS AIR,2012-04-29,SHP_3991,both
27527,2010-11-30,MEDIUM,Ord_2895,REGULAR AIR,2010-03-12,SHP_3995,both
28774,2009-01-01,HIGH,Ord_2898,REGULAR AIR,2009-02-01,SHP_3999,both
29607,2012-03-13,MEDIUM,Ord_2899,REGULAR AIR,2012-03-15,SHP_4000,both
29730,2010-06-16,CRITICAL,Ord_2900,DELIVERY TRUCK,2010-06-18,SHP_4001,both
30144,2011-06-08,LOW,Ord_2901,DELIVERY TRUCK,2011-11-08,SHP_4002,both
31266,2012-03-10,HIGH,Ord_2902,DELIVERY TRUCK,2012-04-10,SHP_4003,both
31456,2012-11-15,HIGH,Ord_2903,REGULAR AIR,2012-11-17,SHP_4004,both
33319,2009-03-27,NOT SPECIFIED,Ord_2905,DELIVERY TRUCK,2009-03-30,SHP_4007,both
33988,2009-10-01,MEDIUM,Ord_2907,REGULAR AIR,2009-11-01,SHP_4010,both
34087,2009-07-24,LOW,Ord_2908,REGULAR AIR,2009-07-28,SHP_4011,both
34785,2010-01-25,CRITICAL,Ord_2910,DELIVERY TRUCK,2010-01-28,SHP_4015,both
34883,2009-04-11,CRITICAL,Ord_2911,REGULAR AIR,2009-05-11,SHP_4016,both
35077,2011-07-10,HIGH,Ord_2912,REGULAR AIR,2011-08-10,SHP_4017,both
36132,2012-09-04,LOW,Ord_2913,DELIVERY TRUCK,2012-04-14,SHP_4018,both
36133,2011-08-20,MEDIUM,Ord_2914,REGULAR AIR,2011-08-21,SHP_4019,both
38756,2009-07-05,CRITICAL,Ord_2917,EXPRESS AIR,2009-09-05,SHP_4028,both
39488,2009-06-22,LOW,Ord_2919,EXPRESS AIR,2009-06-26,SHP_4031,both
39844,2009-01-12,NOT SPECIFIED,Ord_2921,REGULAR AIR,2009-02-12,SHP_4034,both
41476,2010-05-31,HIGH,Ord_2923,REGULAR AIR,2010-01-06,SHP_4040,both
41861,2010-11-26,LOW,Ord_2924,REGULAR AIR,2010-11-28,SHP_4041,both
42882,2010-10-27,LOW,Ord_2926,EXPRESS AIR,2010-10-29,SHP_4044,both
43360,2009-10-13,LOW,Ord_2927,REGULAR AIR,2009-10-20,SHP_4045,both
43713,2012-07-09,MEDIUM,Ord_2928,REGULAR AIR,2012-09-09,SHP_4046,both
44322,2011-12-10,NOT SPECIFIED,Ord_2929,REGULAR AIR,2011-10-14,SHP_4047,both
44579,2011-03-06,NOT SPECIFIED,Ord_2930,REGULAR AIR,2011-04-06,SHP_4048,both
44738,2010-05-12,NOT SPECIFIED,Ord_2932,REGULAR AIR,2010-07-12,SHP_4051,both
44768,2012-05-26,NOT SPECIFIED,Ord_2933,DELIVERY TRUCK,2012-05-27,SHP_4052,both
44867,2009-07-26,HIGH,Ord_2934,DELIVERY TRUCK,2009-07-28,SHP_4053,both
45029,2010-03-07,HIGH,Ord_2935,DELIVERY TRUCK,2010-03-07,SHP_4054,both
45543,2011-02-02,LOW,Ord_2936,DELIVERY TRUCK,2011-06-02,SHP_4055,both
45635,2012-07-04,LOW,Ord_2937,REGULAR AIR,2012-04-16,SHP_4056,both
46436,2009-04-04,LOW,Ord_2938,REGULAR AIR,2009-11-04,SHP_4057,both
46848,2009-10-11,MEDIUM,Ord_2939,REGULAR AIR,2009-12-11,SHP_4058,both
47009,2009-04-06,CRITICAL,Ord_2940,EXPRESS AIR,2009-06-06,SHP_4059,both
47138,2009-09-01,LOW,Ord_2941,REGULAR AIR,2009-01-16,SHP_4060,both
47236,2011-02-10,HIGH,Ord_2942,REGULAR AIR,2011-04-10,SHP_4061,both
47686,2012-11-10,NOT SPECIFIED,Ord_2943,REGULAR AIR,2012-10-13,SHP_4062,both
47971,2012-10-29,HIGH,Ord_2944,REGULAR AIR,2012-10-30,SHP_4063,both
48261,2011-03-18,MEDIUM,Ord_2945,DELIVERY TRUCK,2011-03-19,SHP_4064,both
48773,2009-01-15,MEDIUM,Ord_2946,REGULAR AIR,2009-01-17,SHP_4065,both
48902,2012-10-23,MEDIUM,Ord_2947,REGULAR AIR,2012-10-25,SHP_4066,both
49221,2010-03-07,NOT SPECIFIED,Ord_2948,REGULAR AIR,2010-04-07,SHP_4067,both
49255,2012-06-22,HIGH,Ord_2949,DELIVERY TRUCK,2012-06-23,SHP_4068,both
49575,2010-12-16,HIGH,Ord_2950,REGULAR AIR,2010-12-17,SHP_4069,both
50144,2012-07-06,CRITICAL,Ord_2951,EXPRESS AIR,2012-07-06,SHP_4070,both
50181,2012-05-30,HIGH,Ord_2952,DELIVERY TRUCK,2012-05-31,SHP_4071,both
52324,2012-06-29,NOT SPECIFIED,Ord_2953,DELIVERY TRUCK,2012-06-30,SHP_4072,both
53441,2009-08-24,MEDIUM,Ord_2954,REGULAR AIR,2009-08-25,SHP_4075,both
53445,2012-10-24,HIGH,Ord_2955,REGULAR AIR,2012-10-26,SHP_4076,both
54055,2009-02-13,CRITICAL,Ord_2956,DELIVERY TRUCK,2009-02-15,SHP_4077,both
54151,2009-02-09,CRITICAL,Ord_2957,REGULAR AIR,2009-03-09,SHP_4078,both
54181,2012-05-18,HIGH,Ord_2958,DELIVERY TRUCK,2012-05-20,SHP_4079,both
54243,2009-09-16,LOW,Ord_2959,EXPRESS AIR,2009-09-16,SHP_4080,both
54407,2010-06-16,MEDIUM,Ord_2960,REGULAR AIR,2010-06-17,SHP_4081,both
55394,2010-02-26,CRITICAL,Ord_2961,DELIVERY TRUCK,2010-02-28,SHP_4082,both
56003,2010-06-04,CRITICAL,Ord_2962,DELIVERY TRUCK,2010-07-04,SHP_4083,both
56646,2010-05-19,CRITICAL,Ord_2965,REGULAR AIR,2010-05-20,SHP_4088,both
56967,2012-02-03,LOW,Ord_2966,EXPRESS AIR,2012-09-03,SHP_4089,both
57479,2011-03-15,HIGH,Ord_2967,REGULAR AIR,2011-03-16,SHP_4090,both
58690,2011-05-11,HIGH,Ord_2969,DELIVERY TRUCK,2011-06-11,SHP_4094,both
1921,2009-01-17,MEDIUM,Ord_2972,DELIVERY TRUCK,2009-01-19,SHP_4100,both
7521,2011-02-27,LOW,Ord_2974,EXPRESS AIR,2011-05-03,SHP_4103,both
13351,2010-06-05,MEDIUM,Ord_2975,REGULAR AIR,2010-07-05,SHP_4105,both
15687,2012-09-04,CRITICAL,Ord_2976,DELIVERY TRUCK,2012-12-04,SHP_4108,both
23169,2011-06-23,CRITICAL,Ord_2977,REGULAR AIR,2011-06-25,SHP_4109,both
37863,2011-02-24,HIGH,Ord_2978,REGULAR AIR,2011-02-26,SHP_4112,both
40866,2010-05-23,HIGH,Ord_2979,REGULAR AIR,2010-05-24,SHP_4113,both
49989,2010-04-26,NOT SPECIFIED,Ord_2980,REGULAR AIR,2010-04-27,SHP_4114,both
57249,2010-07-20,HIGH,Ord_2982,REGULAR AIR,2010-07-21,SHP_4117,both
5639,2009-01-06,MEDIUM,Ord_2983,REGULAR AIR,2009-02-06,SHP_4120,both
12320,2011-12-20,CRITICAL,Ord_2984,DELIVERY TRUCK,2011-12-22,SHP_4124,both
12326,2011-02-02,CRITICAL,Ord_2985,REGULAR AIR,2011-04-02,SHP_4125,both
13056,2009-04-22,NOT SPECIFIED,Ord_2986,REGULAR AIR,2009-04-24,SHP_4126,both
13125,2010-12-13,NOT SPECIFIED,Ord_2987,EXPRESS AIR,2010-12-15,SHP_4127,both
23616,2012-08-28,NOT SPECIFIED,Ord_2988,REGULAR AIR,2012-08-28,SHP_4132,both
25313,2012-08-21,CRITICAL,Ord_2990,REGULAR AIR,2012-08-23,SHP_4135,both
25536,2011-07-22,LOW,Ord_2991,REGULAR AIR,2011-07-22,SHP_4136,both
28999,2009-10-01,HIGH,Ord_2992,REGULAR AIR,2009-11-01,SHP_4139,both
30599,2012-10-02,NOT SPECIFIED,Ord_2993,REGULAR AIR,2012-12-02,SHP_4141,both
31232,2012-08-29,HIGH,Ord_2994,DELIVERY TRUCK,2012-01-09,SHP_4142,both
31239,2010-08-28,LOW,Ord_2995,REGULAR AIR,2010-02-09,SHP_4143,both
33090,2009-05-08,MEDIUM,Ord_2996,REGULAR AIR,2009-06-08,SHP_4146,both
38337,2010-10-31,MEDIUM,Ord_2998,REGULAR AIR,2010-02-11,SHP_4149,both
38369,2010-12-01,NOT SPECIFIED,Ord_2999,REGULAR AIR,2010-01-13,SHP_4150,both
40103,2010-09-24,NOT SPECIFIED,Ord_3000,REGULAR AIR,2010-09-27,SHP_4152,both
40131,2012-02-05,LOW,Ord_3001,REGULAR AIR,2012-02-05,SHP_4153,both
41504,2012-10-28,CRITICAL,Ord_3002,REGULAR AIR,2012-10-30,SHP_4154,both
43751,2012-06-27,HIGH,Ord_3003,REGULAR AIR,2012-06-29,SHP_4156,both
44448,2009-04-13,CRITICAL,Ord_3004,REGULAR AIR,2009-04-15,SHP_4157,both
46534,2012-03-10,HIGH,Ord_3005,REGULAR AIR,2012-05-10,SHP_4159,both
47459,2011-08-17,NOT SPECIFIED,Ord_3006,REGULAR AIR,2011-08-18,SHP_4160,both
49190,2012-11-12,HIGH,Ord_3007,REGULAR AIR,2012-12-12,SHP_4162,both
55431,2012-08-06,NOT SPECIFIED,Ord_3008,REGULAR AIR,2012-09-06,SHP_4167,both
55713,2009-02-02,HIGH,Ord_3009,DELIVERY TRUCK,2009-04-02,SHP_4168,both
59552,2010-01-13,NOT SPECIFIED,Ord_3010,REGULAR AIR,2010-01-14,SHP_4171,both
2272,2010-12-04,HIGH,Ord_3011,DELIVERY TRUCK,2010-12-04,SHP_4172,both
6498,2009-03-17,MEDIUM,Ord_3012,EXPRESS AIR,2009-03-18,SHP_4173,both
16260,2011-11-13,HIGH,Ord_3013,DELIVERY TRUCK,2011-11-14,SHP_4174,both
27205,2010-05-21,NOT SPECIFIED,Ord_3017,REGULAR AIR,2010-05-23,SHP_4182,both
37924,2009-11-29,HIGH,Ord_3021,REGULAR AIR,2009-11-29,SHP_4191,both
38400,2009-12-14,NOT SPECIFIED,Ord_3022,EXPRESS AIR,2009-12-15,SHP_4192,both
42693,2009-04-04,HIGH,Ord_3026,REGULAR AIR,2009-06-04,SHP_4198,both
42850,2011-06-21,MEDIUM,Ord_3027,EXPRESS AIR,2011-06-22,SHP_4199,both
49477,2011-11-29,MEDIUM,Ord_3030,REGULAR AIR,2011-11-29,SHP_4205,both
55140,2010-04-07,CRITICAL,Ord_3033,REGULAR AIR,2010-06-07,SHP_4210,both
1185,2012-08-23,LOW,Ord_3036,REGULAR AIR,2012-08-27,SHP_4214,both
2149,2010-12-03,LOW,Ord_3037,REGULAR AIR,2010-03-16,SHP_4215,both
2466,2009-05-03,CRITICAL,Ord_3038,REGULAR AIR,2009-06-03,SHP_4216,both
3493,2010-08-23,HIGH,Ord_3039,REGULAR AIR,2010-08-25,SHP_4217,both
6183,2012-06-15,MEDIUM,Ord_3042,REGULAR AIR,2012-06-16,SHP_4224,both
6402,2011-04-23,LOW,Ord_3043,REGULAR AIR,2011-04-28,SHP_4225,both
6785,2012-06-05,MEDIUM,Ord_3045,REGULAR AIR,2012-08-05,SHP_4229,both
8704,2011-06-30,MEDIUM,Ord_3047,REGULAR AIR,2011-01-07,SHP_4232,both
9222,2009-10-02,HIGH,Ord_3049,REGULAR AIR,2009-11-02,SHP_4235,both
