Order_ID,Order_Date,Order_Priority,Ord_id,Ship_Mode,Ship_Date,Ship_id,_merge
1127,2011-09-18,NOT SPECIFIED,Ord_2582,REGULAR AIR,2011-09-19,SHP_3537,both
1507,2010-10-13,MEDIUM,Ord_2583,REGULAR AIR,2010-10-15,SHP_3538,both
1665,2009-07-05,HIGH,Ord_2584,REGULAR AIR,2009-09-05,SHP_3539,both
1952,2009-03-15,HIGH,Ord_2585,DELIVERY TRUCK,2009-03-15,SHP_3540,both
1953,2010-11-29,MEDIUM,Ord_2586,REGULAR AIR,2010-11-29,SHP_3541,both
2213,2010-01-14,NOT SPECIFIED,Ord_2587,REGULAR AIR,2010-01-15,SHP_3542,both
2368,2010-08-19,CRITICAL,Ord_2588,REGULAR AIR,2010-08-21,SHP_3543,both
2560,2012-04-09,CRITICAL,Ord_2589,,,,left_only
2754,2009-02-04,HIGH,Ord_2590,,,,left_only
2755,2012-06-02,NOT SPECIFIED,Ord_2591,REGULAR AIR,2012-06-02,SHP_3548,both
3333,2012-09-15,NOT SPECIFIED,Ord_2592,,,,left_only
3460,2011-02-10,HIGH,Ord_2593,REGULAR AIR,2011-04-10,SHP_3551,both
3591,2010-07-12,MEDIUM,Ord_2594,,,,left_only
4006,2011-03-01,MEDIUM,Ord_2595,REGULAR AIR,2011-04-01,SHP_3554,both
4193,2009-08-01,HIGH,Ord_2596,REGULAR AIR,2009-08-01,SHP_3555,both
4387,2011-10-22,CRITICAL,Ord_2597,DELIVERY TRUCK,2011-10-23,SHP_3556,both
4512,2011-10-24,LOW,Ord_2598,DELIVERY TRUCK,2011-10-29,SHP_3557,both
4839,2009-09-05,CRITICAL,Ord_2599,REGULAR AIR,2009-09-05,SHP_3559,both
4935,2010-05-24,NOT SPECIFIED,Ord_2600,REGULAR AIR,2010-05-27,SHP_3560,both
6403,2011-11-02,LOW,Ord_2601,REGULAR AIR,2011-02-13,SHP_3561,both
6754,2011-11-08,HIGH,Ord_2602,REGULAR AIR,2011-08-13,SHP_3562,both
7619,2010-08-10,NOT SPECIFIED,Ord_2603,REGULAR AIR,2010-09-10,SHP_3563,both
7744,2009-11-17,LOW,Ord_2604,,,,left_only
8006,2011-03-06,MEDIUM,Ord_2605,EXPRESS AIR,2011-05-06,SHP_3566,both
8224,2012-07-02,NOT SPECIFIED,Ord_2606,REGULAR AIR,2012-09-02,SHP_3567,both
8323,2011-06-09,HIGH,Ord_2607,EXPRESS AIR,2011-07-09,SHP_3568,both
8480,2011-01-29,HIGH,Ord_2608,REGULAR AIR,2011-01-31,SHP_3569,both
9568,2010-07-03,NOT SPECIFIED,Ord_2609,REGULAR AIR,2010-09-03,SHP_3570,both
9701,2010-02-27,LOW,Ord_2610,,,,left_only
9926,2009-11-10,HIGH,Ord_2611,REGULAR AIR,2009-10-13,SHP_3573,both
10373,2010-06-25,CRITICAL,Ord_2612,REGULAR AIR,2010-06-27,SHP_3574,both
11111,2011-01-17,MEDIUM,Ord_2614,REGULAR AIR,2011-01-19,SHP_3578,both
11173,2012-03-30,CRITICAL,Ord_2615,REGULAR AIR,2012-01-04,SHP_3579,both
11239,2012-09-02,CRITICAL,Ord_2616,DELIVERY TRUCK,2012-11-02,SHP_3580,both
11396,2012-07-21,CRITICAL,Ord_2617,REGULAR AIR,2012-07-22,SHP_3581,both
11808,2012-07-31,NOT SPECIFIED,Ord_2618,DELIVERY TRUCK,2012-01-08,SHP_3582,both
11874,2012-09-09,MEDIUM,Ord_2619,,,,left_only
12322,2011-11-05,CRITICAL,Ord_2620,EXPRESS AIR,2011-05-13,SHP_3585,both
12480,2009-07-07,MEDIUM,Ord_2621,DELIVERY TRUCK,2009-08-07,SHP_3586,both
12516,2009-05-24,LOW,Ord_2622,,,,left_only
13088,2010-04-22,NOT SPECIFIED,Ord_2623,REGULAR AIR,2010-04-24,SHP_3589,both
13121,2010-07-03,HIGH,Ord_2624,,,,left_only
13348,2010-07-11,MEDIUM,Ord_2625,REGULAR AIR,2010-08-11,SHP_3592,both
13413,2010-01-29,CRITICAL,Ord_2626,REGULAR AIR,2010-01-31,SHP_3593,both
13447,2010-08-01,HIGH,Ord_2627,REGULAR AIR,2010-10-01,SHP_3594,both
13638,2011-09-30,HIGH,Ord_2628,REGULAR AIR,2011-02-10,SHP_3595,both
13761,2009-10-17,LOW,Ord_2629,REGULAR AIR,2009-10-21,SHP_3596,both
14247,2011-08-16,CRITICAL,Ord_2630,REGULAR AIR,2011-08-18,SHP_3597,both
14755,2010-05-01,HIGH,Ord_2631,,,,left_only
14854,2010-04-28,LOW,Ord_2632,REGULAR AIR,2010-02-05,SHP_3600,both
15078,2010-09-11,HIGH,Ord_2633,REGULAR AIR,2010-10-11,SHP_3601,both
15744,2010-03-21,CRITICAL,Ord_2634,REGULAR AIR,2010-03-22,SHP_3604,both
16454,2012-11-05,MEDIUM,Ord_2635,REGULAR AIR,2012-11-05,SHP_3605,both
16676,2009-03-19,HIGH,Ord_2636,REGULAR AIR,2009-03-19,SHP_3606,both
16897,2012-06-15,NOT SPECIFIED,Ord_2637,,,,left_only
16999,2009-01-19,CRITICAL,Ord_2638,REGULAR AIR,2009-01-21,SHP_3609,both
17091,2012-07-21,MEDIUM,Ord_2639,REGULAR AIR,2012-07-22,SHP_3610,both
17249,2010-09-25,LOW,Ord_2640,REGULAR AIR,2010-09-27,SHP_3611,both
17670,2009-08-25,MEDIUM,Ord_2641,REGULAR AIR,2009-08-27,SHP_3612,both
17797,2012-10-07,LOW,Ord_2642,,,,left_only
18213,2010-10-09,MEDIUM,Ord_2643,REGULAR AIR,2010-12-09,SHP_3615,both
18241,2010-07-27,LOW,Ord_2644,,,,left_only
18244,2011-11-02,CRITICAL,Ord_2645,REGULAR AIR,2011-02-13,SHP_3618,both
18465,2010-04-15,HIGH,Ord_2646,REGULAR AIR,2010-04-17,SHP_3619,both
18528,2011-04-30,CRITICAL,Ord_2647,,,,left_only
18917,2012-03-05,CRITICAL,Ord_2648,REGULAR AIR,2012-05-05,SHP_3622,both
19493,2009-02-02,CRITICAL,Ord_2649,REGULAR AIR,2009-03-02,SHP_3623,both
19616,2011-12-22,HIGH,Ord_2650,,,,left_only
20390,2009-08-31,NOT SPECIFIED,Ord_2651,,,,left_only
20451,2012-05-25,CRITICAL,Ord_2652,,,,left_only
20486,2011-05-03,HIGH,Ord_2653,REGULAR AIR,2011-06-03,SHP_3630,both
20899,2010-12-04,LOW,Ord_2654,REGULAR AIR,2010-04-21,SHP_3631,both
21089,2011-07-28,MEDIUM,Ord_2655,DELIVERY TRUCK,2011-07-30,SHP_3632,both
21634,2012-10-28,NOT SPECIFIED,Ord_2656,,,,left_only
21665,2012-10-15,HIGH,Ord_2657,EXPRESS AIR,2012-10-16,SHP_3635,both
21729,2012-06-12,LOW,Ord_2658,,,,left_only
21796,2012-06-05,LOW,Ord_2659,,,,left_only
21958,2009-05-06,HIGH,Ord_2660,REGULAR AIR,2009-06-06,SHP_3642,both
22468,2010-10-06,NOT SPECIFIED,Ord_2661,,,,left_only
22626,2010-06-29,CRITICAL,Ord_2662,,,,left_only
23205,2009-05-24,HIGH,Ord_2663,,,,left_only
23394,2010-04-29,HIGH,Ord_2664,REGULAR AIR,2010-04-30,SHP_3650,both
24390,2012-06-06,LOW,Ord_2665,EXPRESS AIR,2012-08-06,SHP_3651,both
24643,2012-04-29,MEDIUM,Ord_2666,REGULAR AIR,2012-01-05,SHP_3652,both
24679,2011-07-05,NOT SPECIFIED,Ord_2667,REGULAR AIR,2011-08-05,SHP_3653,both
25062,2010-10-30,CRITICAL,Ord_2668,REGULAR AIR,2010-01-11,SHP_3654,both
25152,2012-10-15,CRITICAL,Ord_2669,REGULAR AIR,2012-10-17,SHP_3655,both
25478,2012-04-24,CRITICAL,Ord_2670,,,,left_only
26469,2012-07-30,MEDIUM,Ord_2671,,,,left_only
26470,2009-03-21,HIGH,Ord_2672,REGULAR AIR,2009-03-22,SHP_3660,both
26565,2009-10-21,MEDIUM,Ord_2673,REGULAR AIR,2009-10-22,SHP_3661,both
26852,2010-06-03,CRITICAL,Ord_2674,REGULAR AIR,2010-08-03,SHP_3662,both
27299,2012-05-08,CRITICAL,Ord_2675,REGULAR AIR,2012-07-08,SHP_3663,both
27300,2012-09-30,NOT SPECIFIED,Ord_2676,,,,left_only
27557,2012-08-02,LOW,Ord_2677,REGULAR AIR,2012-02-13,SHP_3666,both
27654,2010-09-24,HIGH,Ord_2678,REGULAR AIR,2010-09-26,SHP_3667,both
27684,2011-05-09,LOW,Ord_2679,REGULAR AIR,2011-07-09,SHP_3668,both
27811,2011-04-03,NOT SPECIFIED,Ord_2680,,,,left_only
28064,2010-02-09,MEDIUM,Ord_2681,REGULAR AIR,2010-02-09,SHP_3670,both
28258,2009-03-13,CRITICAL,Ord_2682,,,,left_only
28321,2010-01-08,MEDIUM,Ord_2683,REGULAR AIR,2010-01-08,SHP_3674,both
28454,2012-06-08,MEDIUM,Ord_2684,REGULAR AIR,2012-07-08,SHP_3675,both
29255,2011-03-12,LOW,Ord_2685,EXPRESS AIR,2011-07-12,SHP_3676,both
29383,2011-11-18,MEDIUM,Ord_2686,,,,left_only
29507,2012-09-02,LOW,Ord_2687,,,,left_only
29572,2010-03-06,NOT SPECIFIED,Ord_2688,DELIVERY TRUCK,2010-04-06,SHP_3681,both
29889,2009-04-12,NOT SPECIFIED,Ord_2689,REGULAR AIR,2009-07-12,SHP_3682,both
29894,2010-07-09,LOW,Ord_2690,REGULAR AIR,2010-09-16,SHP_3683,both
30054,2012-01-09,NOT SPECIFIED,Ord_2691,REGULAR AIR,2012-03-09,SHP_3685,both
30208,2012-07-16,LOW,Ord_2692,REGULAR AIR,2012-07-16,SHP_3686,both
30369,2011-03-24,CRITICAL,Ord_2693,REGULAR AIR,2011-03-25,SHP_3687,both
30726,2009-11-25,MEDIUM,Ord_2694,REGULAR AIR,2009-11-26,SHP_3688,both
30727,2012-07-25,MEDIUM,Ord_2695,EXPRESS AIR,2012-07-27,SHP_3689,both
30915,2009-01-16,LOW,Ord_2696,,,,left_only
31072,2010-11-29,LOW,Ord_2697,REGULAR AIR,2010-04-12,SHP_3692,both
31073,2010-07-25,MEDIUM,Ord_2698,,,,left_only
31138,2009-01-21,HIGH,Ord_2699,DELIVERY TRUCK,2009-01-23,SHP_3695,both
31173,2012-08-18,LOW,Ord_2700,EXPRESS AIR,2012-08-25,SHP_3696,both
31812,2011-07-31,HIGH,Ord_2701,REGULAR AIR,2011-02-08,SHP_3697,both
32002,2010-07-20,LOW,Ord_2702,,,,left_only
32323,2010-07-23,HIGH,Ord_2703,,,,left_only
32454,2011-03-31,CRITICAL,Ord_2704,REGULAR AIR,2011-01-04,SHP_3703,both
32516,2010-10-24,CRITICAL,Ord_2705,REGULAR AIR,2010-10-26,SHP_3704,both
32608,2012-05-22,HIGH,Ord_2706,REGULAR AIR,2012-05-24,SHP_3705,both
33510,2011-02-12,HIGH,Ord_2707,,,,left_only
33541,2012-06-19,CRITICAL,Ord_2708,REGULAR AIR,2012-06-19,SHP_3708,both
33573,2010-04-10,CRITICAL,Ord_2709,DELIVERY TRUCK,2010-04-10,SHP_3709,both
34371,2010-01-04,MEDIUM,Ord_2710,DELIVERY TRUCK,2010-03-04,SHP_3710,both
34530,2010-08-30,LOW,Ord_2711,,,,left_only
34562,2010-08-24,LOW,Ord_2712,,,,left_only
35430,2010-03-25,LOW,Ord_2713,,,,left_only
35588,2010-06-13,LOW,Ord_2714,DELIVERY TRUCK,2010-06-15,SHP_3719,both
35712,2012-10-23,HIGH,Ord_2715,,,,left_only
36130,2012-09-13,CRITICAL,Ord_2716,REGULAR AIR,2012-09-14,SHP_3722,both
36416,2009-11-30,LOW,Ord_2717,REGULAR AIR,2009-04-12,SHP_3723,both
36418,2012-01-27,NOT SPECIFIED,Ord_2718,EXPRESS AIR,2012-01-28,SHP_3724,both
36517,2010-01-03,NOT SPECIFIED,Ord_2719,,,,left_only
36705,2009-06-25,NOT SPECIFIED,Ord_2720,DELIVERY TRUCK,2009-06-25,SHP_3727,both
36833,2012-11-07,LOW,Ord_2721,REGULAR AIR,2012-07-18,SHP_3728,both
36896,2009-03-11,CRITICAL,Ord_2722,,,,left_only
37123,2012-02-18,HIGH,Ord_2723,DELIVERY TRUCK,2012-02-19,SHP_3732,both
37572,2010-03-08,HIGH,Ord_2724,REGULAR AIR,2010-05-08,SHP_3733,both
37669,2010-10-29,NOT SPECIFIED,Ord_2725,,,,left_only
38117,2010-04-20,LOW,Ord_2726,REGULAR AIR,2010-04-25,SHP_3737,both
38210,2010-12-12,LOW,Ord_2727,REGULAR AIR,2010-12-12,SHP_3738,both
38274,2011-10-06,HIGH,Ord_2728,,,,left_only
38370,2011-03-04,HIGH,Ord_2729,REGULAR AIR,2011-05-04,SHP_3741,both
38405,2010-07-15,MEDIUM,Ord_2730,REGULAR AIR,2010-07-18,SHP_3742,both
38466,2011-08-17,CRITICAL,Ord_2731,,,,left_only
38501,2009-04-28,CRITICAL,Ord_2732,REGULAR AIR,2009-04-29,SHP_3745,both
38532,2012-07-17,HIGH,Ord_2733,REGULAR AIR,2012-07-19,SHP_3746,both
38915,2009-09-17,MEDIUM,Ord_2734,,,,left_only
38947,2009-11-29,CRITICAL,Ord_2735,REGULAR AIR,2009-01-12,SHP_3751,both
39078,2009-06-23,LOW,Ord_2736,,,,left_only
39141,2009-03-05,LOW,Ord_2737,REGULAR AIR,2009-05-05,SHP_3755,both
39460,2009-02-05,NOT SPECIFIED,Ord_2738,,,,left_only
39904,2009-02-02,NOT SPECIFIED,Ord_2739,REGULAR AIR,2009-03-02,SHP_3758,both
39909,2011-02-24,LOW,Ord_2740,REGULAR AIR,2011-04-03,SHP_3759,both
40100,2012-04-02,LOW,Ord_2741,REGULAR AIR,2012-08-02,SHP_3760,both
40224,2009-06-30,LOW,Ord_2742,EXPRESS AIR,2009-07-07,SHP_3761,both
40422,2011-07-18,CRITICAL,Ord_2743,EXPRESS AIR,2011-07-20,SHP_3762,both
40802,2012-03-09,HIGH,Ord_2744,DELIVERY TRUCK,2012-04-09,SHP_3763,both
40839,2012-03-31,MEDIUM,Ord_2745,DELIVERY TRUCK,2012-01-04,SHP_3764,both
40997,2009-04-21,LOW,Ord_2746,,,,left_only
41185,2009-06-12,CRITICAL,Ord_2747,REGULAR AIR,2009-07-12,SHP_3769,both
41253,2009-07-05,MEDIUM,Ord_2748,REGULAR AIR,2009-09-05,SHP_3770,both
41378,2012-10-29,NOT SPECIFIED,Ord_2749,,,,left_only
41474,2009-04-20,NOT SPECIFIED,Ord_2750,,,,left_only
41508,2010-09-24,HIGH,Ord_2751,DELIVERY TRUCK,2010-09-26,SHP_3775,both
41571,2011-06-06,LOW,Ord_2752,REGULAR AIR,2011-06-15,SHP_3777,both
41728,2009-09-30,HIGH,Ord_2753,,,,left_only
41764,2009-05-10,NOT SPECIFIED,Ord_2754,DELIVERY TRUCK,2009-07-10,SHP_3780,both
42082,2011-12-18,CRITICAL,Ord_2755,REGULAR AIR,2011-12-20,SHP_3781,both
42279,2009-06-30,NOT SPECIFIED,Ord_2756,EXPRESS AIR,2009-01-07,SHP_3782,both
42308,2009-12-06,MEDIUM,Ord_2757,REGULAR AIR,2009-06-15,SHP_3783,both
42375,2010-01-10,HIGH,Ord_2758,EXPRESS AIR,2010-02-10,SHP_3784,both
42851,2009-01-06,HIGH,Ord_2759,EXPRESS AIR,2009-02-06,SHP_3785,both
43585,2010-10-11,CRITICAL,Ord_2760,EXPRESS AIR,2010-12-11,SHP_3786,both
43590,2009-10-09,CRITICAL,Ord_2761,EXPRESS AIR,2009-12-09,SHP_3787,both
43874,2012-10-06,HIGH,Ord_2762,REGULAR AIR,2012-11-06,SHP_3788,both
45542,2010-07-02,HIGH,Ord_2763,,,,left_only
45698,2012-04-23,HIGH,Ord_2764,,,,left_only
45987,2009-12-03,NOT SPECIFIED,Ord_2765,REGULAR AIR,2009-03-14,SHP_3794,both
46052,2009-11-23,MEDIUM,Ord_2766,,,,left_only
46374,2010-07-07,HIGH,Ord_2767,DELIVERY TRUCK,2010-09-07,SHP_3797,both
46402,2011-08-01,MEDIUM,Ord_2768,,,,left_only
46404,2012-04-03,CRITICAL,Ord_2769,REGULAR AIR,2012-05-03,SHP_3801,both
46468,2011-11-01,CRITICAL,Ord_2770,,,,left_only
46497,2012-06-19,HIGH,Ord_2771,REGULAR AIR,2012-06-20,SHP_3805,both
47303,2011-05-12,MEDIUM,Ord_2772,,,,left_only
47492,2011-07-23,HIGH,Ord_2773,REGULAR AIR,2011-07-25,SHP_3808,both
47682,2012-11-16,NOT SPECIFIED,Ord_2774,REGULAR AIR,2012-11-17,SHP_3809,both
48483,2009-10-12,CRITICAL,Ord_2775,EXPRESS AIR,2009-11-12,SHP_3810,both
48961,2009-07-21,NOT SPECIFIED,Ord_2776,,,,left_only
49350,2012-08-22,HIGH,Ord_2777,REGULAR AIR,2012-08-24,SHP_3813,both
49505,2009-01-21,CRITICAL,Ord_2778,,,,left_only
49797,2011-08-03,NOT SPECIFIED,Ord_2779,,,,left_only
50017,2012-11-20,LOW,Ord_2780,,,,left_only
50083,2011-08-04,NOT SPECIFIED,Ord_2781,DELIVERY TRUCK,2011-10-04,SHP_3821,both
50307,2010-10-15,LOW,Ord_2782,,,,left_only
50663,2010-09-11,CRITICAL,Ord_2783,EXPRESS AIR,2010-10-11,SHP_3824,both
50917,2009-07-21,LOW,Ord_2784,REGULAR AIR,2009-07-25,SHP_3825,both
50981,2009-04-08,CRITICAL,Ord_2785,REGULAR AIR,2009-04-08,SHP_3826,both
51140,2012-09-14,LOW,Ord_2786,,,,left_only
51205,2012-10-12,HIGH,Ord_2787,,,,left_only
51237,2012-10-03,MEDIUM,Ord_2788,REGULAR AIR,2012-12-03,SHP_3832,both
51619,2009-02-09,NOT SPECIFIED,Ord_2789,,,,left_only
51713,2011-03-19,NOT SPECIFIED,Ord_2790,REGULAR AIR,2011-03-20,SHP_3836,both
52007,2012-04-14,MEDIUM,Ord_2791,,,,left_only
52164,2012-04-13,NOT SPECIFIED,Ord_2792,REGULAR AIR,2012-04-15,SHP_3839,both
52512,2011-07-07,HIGH,Ord_2793,,,,left_only
52611,2011-04-25,MEDIUM,Ord_2794,REGULAR AIR,2011-04-25,SHP_3842,both
52805,2011-09-28,HIGH,Ord_2795,EXPRESS AIR,2011-09-28,SHP_3843,both
52833,2011-12-24,MEDIUM,Ord_2796,REGULAR AIR,2011-12-25,SHP_3844,both
52930,2011-08-11,LOW,Ord_2797,,,,left_only
53127,2011-11-05,HIGH,Ord_2798,,,,left_only
53349,2010-10-04,LOW,Ord_2799,DELIVERY TRUCK,2010-04-19,SHP_3850,both
53476,2009-11-06,NOT SPECIFIED,Ord_2800,,,,left_only
53671,2011-10-06,MEDIUM,Ord_2801,REGULAR AIR,2011-11-06,SHP_3855,both
53766,2009-10-13,NOT SPECIFIED,Ord_2802,DELIVERY TRUCK,2009-10-14,SHP_3856,both
53795,2012-01-30,HIGH,Ord_2803,,,,left_only
54209,2012-08-15,MEDIUM,Ord_2804,REGULAR AIR,2012-08-17,SHP_3859,both
54369,2009-02-03,NOT SPECIFIED,Ord_2805,EXPRESS AIR,2009-04-03,SHP_3860,both
54850,2010-12-24,NOT SPECIFIED,Ord_2806,,,,left_only
54950,2010-05-12,HIGH,Ord_2807,,,,left_only
55172,2010-03-12,NOT SPECIFIED,Ord_2808,REGULAR AIR,2010-04-12,SHP_3865,both
55235,2010-06-10,LOW,Ord_2809,REGULAR AIR,2010-08-10,SHP_3866,both
55300,2009-02-20,HIGH,Ord_2810,,,,left_only
55553,2009-07-17,MEDIUM,Ord_2811,REGULAR AIR,2009-07-18,SHP_3870,both
55747,2012-02-12,HIGH,Ord_2812,,,,left_only
55779,2012-10-03,CRITICAL,Ord_2813,DELIVERY TRUCK,2012-11-03,SHP_3873,both
56418,2012-12-04,CRITICAL,Ord_2814,REGULAR AIR,2012-04-13,SHP_3874,both
56580,2011-08-14,NOT SPECIFIED,Ord_2815,,,,left_only
56807,2009-04-21,HIGH,Ord_2816,REGULAR AIR,2009-04-23,SHP_3877,both
56837,2010-12-14,LOW,Ord_2817,DELIVERY TRUCK,2010-12-18,SHP_3878,both
56995,2009-10-15,MEDIUM,Ord_2818,EXPRESS AIR,2009-10-17,SHP_3879,both
57091,2011-10-31,MEDIUM,Ord_2819,EXPRESS AIR,2011-01-11,SHP_3880,both
57155,2009-06-17,CRITICAL,Ord_2820,,,,left_only
57185,2011-05-23,MEDIUM,Ord_2821,REGULAR AIR,2011-05-25,SHP_3883,both
57409,2009-11-20,NOT SPECIFIED,Ord_2822,REGULAR AIR,2009-11-21,SHP_3884,both
57542,2009-08-22,HIGH,Ord_2823,REGULAR AIR,2009-08-24,SHP_3885,both
57639,2010-07-21,CRITICAL,Ord_2824,REGULAR AIR,2010-07-21,SHP_3886,both
57856,2009-12-02,MEDIUM,Ord_2825,REGULAR AIR,2009-02-13,SHP_3887,both
58435,2012-07-05,LOW,Ord_2826,REGULAR AIR,2012-09-05,SHP_3888,both
59009,2011-11-18,CRITICAL,Ord_2827,EXPRESS AIR,2011-11-20,SHP_3889,both
59491,2012-03-24,HIGH,Ord_2828,,,,left_only
59554,2011-11-15,CRITICAL,Ord_2829,REGULAR AIR,2011-11-16,SHP_3891,both
59559,2010-09-17,CRITICAL,Ord_2830,EXPRESS AIR,2010-09-17,SHP_3892,both
59745,2009-04-19,NOT SPECIFIED,Ord_2831,REGULAR AIR,2009-04-21,SHP_3893,both
59906,2010-05-20,HIGH,Ord_2832,REGULAR AIR,2010-05-22,SHP_3894,both
454,2011-12-26,LOW,Ord_2833,REGULAR AIR,2011-12-28,SHP_3895,both
549,2012-12-07,CRITICAL,Ord_2834,,,,left_only
999,2010-04-09,LOW,Ord_2835,REGULAR AIR,2010-11-09,SHP_3898,both
1286,2010-05-13,NOT SPECIFIED,Ord_2836,,,,left_only
1831,2010-01-12,CRITICAL,Ord_2837,DELIVERY TRUCK,2010-02-12,SHP_3901,both
1892,2009-03-25,LOW,Ord_2838,,,,left_only
1991,2012-06-09,NOT SPECIFIED,Ord_2839,,,,left_only
4610,2010-06-17,LOW,Ord_2840,,,,left_only
5697,2012-04-10,CRITICAL,Ord_2841,REGULAR AIR,2012-06-10,SHP_3908,both
5986,2012-04-21,HIGH,Ord_2842,,,,left_only
6053,2010-11-12,MEDIUM,Ord_2843,REGULAR AIR,2010-12-13,SHP_3912,both
6432,2011-10-11,CRITICAL,Ord_2844,REGULAR AIR,2011-12-11,SHP_3913,both
6502,2011-08-20,MEDIUM,Ord_2845,,,,left_only
6656,2009-05-15,CRITICAL,Ord_2846,,,,left_only
7072,2012-04-02,CRITICAL,Ord_2847,REGULAR AIR,2012-04-02,SHP_3918,both
7429,2010-05-26,NOT SPECIFIED,Ord_2848,,,,left_only
7910,2010-04-20,CRITICAL,Ord_2849,,,,left_only
8035,2012-01-03,MEDIUM,Ord_2850,REGULAR AIR,2012-03-03,SHP_3923,both
8961,2011-06-28,LOW,Ord_2851,,,,left_only
9606,2009-07-27,NOT SPECIFIED,Ord_2852,,,,left_only
9857,2010-11-05,HIGH,Ord_2853,,,,left_only
11233,2011-08-30,NOT SPECIFIED,Ord_2854,REGULAR AIR,2011-01-09,SHP_3930,both
11493,2011-10-20,CRITICAL,Ord_2855,REGULAR AIR,2011-10-22,SHP_3931,both
11684,2012-07-27,HIGH,Ord_2856,REGULAR AIR,2012-07-29,SHP_3932,both
11975,2011-04-13,CRITICAL,Ord_2857,REGULAR AIR,2011-04-15,SHP_3933,both
13537,2010-05-30,LOW,Ord_2858,REGULAR AIR,2010-01-06,SHP_3934,both
13670,2012-05-23,CRITICAL,Ord_2859,EXPRESS AIR,2012-05-26,SHP_3935,both
13764,2011-07-13,MEDIUM,Ord_2860,REGULAR AIR,2011-07-14,SHP_3936,both
13953,2011-05-31,CRITICAL,Ord_2861,REGULAR AIR,2011-02-06,SHP_3937,both
14119,2010-05-31,LOW,Ord_2862,,,,left_only
14402,2010-10-14,MEDIUM,Ord_2863,DELIVERY TRUCK,2010-10-16,SHP_3941,both
14499,2010-11-14,LOW,Ord_2864,REGULAR AIR,2010-11-19,SHP_3942,both
15079,2010-01-15,MEDIUM,Ord_2865,,,,left_only
15236,2012-09-04,NOT SPECIFIED,Ord_2866,,,,left_only
15397,2010-06-02,CRITICAL,Ord_2867,,,,left_only
15719,2011-01-18,CRITICAL,Ord_2868,DELIVERY TRUCK,2011-01-19,SHP_3950,both
16450,2011-05-15,MEDIUM,Ord_2869,REGULAR AIR,2011-05-15,SHP_3952,both
17186,2009-01-26,MEDIUM,Ord_2870,REGULAR AIR,2009-01-28,SHP_3953,both
17379,2011-08-14,CRITICAL,Ord_2871,DELIVERY TRUCK,2011-08-16,SHP_3954,both
17573,2011-04-09,LOW,Ord_2872,,,,left_only
18595,2009-01-31,CRITICAL,Ord_2873,REGULAR AIR,2009-02-02,SHP_3957,both
19205,2010-07-26,MEDIUM,Ord_2874,,,,left_only
19494,2010-12-01,HIGH,Ord_2875,,,,left_only
19523,2011-11-30,HIGH,Ord_2876,REGULAR AIR,2011-01-12,SHP_3962,both
20482,2011-07-18,MEDIUM,Ord_2877,,,,left_only
21445,2009-11-17,LOW,Ord_2878,,,,left_only
21573,2012-04-25,CRITICAL,Ord_2879,,,,left_only
21795,2010-06-13,NOT SPECIFIED,Ord_2880,,,,left_only
21859,2011-11-18,HIGH,Ord_2881,REGULAR AIR,2011-11-19,SHP_3974,both
21989,2011-10-02,LOW,Ord_2882,REGULAR AIR,2011-10-02,SHP_3975,both
22688,2012-04-17,MEDIUM,Ord_2883,REGULAR AIR,2012-04-18,SHP_3977,both
22916,2012-02-02,MEDIUM,Ord_2884,REGULAR AIR,2012-03-02,SHP_3978,both
22951,2012-03-05,MEDIUM,Ord_2885,REGULAR AIR,2012-03-05,SHP_3979,both
23429,2009-03-19,CRITICAL,Ord_2886,,,,left_only
23681,2012-05-19,HIGH,Ord_2887,EXPRESS AIR,2012-05-21,SHP_3982,both
24263,2012-09-15,LOW,Ord_2888,DELIVERY TRUCK,2012-09-22,SHP_3983,both
24455,2009-06-12,NOT SPECIFIED,Ord_2889,,,,left_only
24707,2012-10-03,MEDIUM,Ord_2890,,,,left_only
25091,2010-02-19,MEDIUM,Ord_2891,REGULAR AIR,2010-02-22,SHP_3988,both
26305,2010-02-12,MEDIUM,Ord_2892,,,,left_only
26982,2012-04-28,NOT SPECIFIED,Ord_2893,EXPRESS AIR,2012-04-29,SHP_3991,both
27106,2011-01-12,HIGH,Ord_2894,,,,left_only
27527,2010-11-30,MEDIUM,Ord_2895,REGULAR AIR,2010-03-12,SHP_3995,both
27746,2010-04-12,CRITICAL,Ord_2896,,,,left_only
27974,2010-07-10,HIGH,Ord_2897,,,,left_only
28774,2009-01-01,HIGH,Ord_2898,REGULAR AIR,2009-02-01,SHP_3999,both
29607,2012-03-13,MEDIUM,Ord_2899,REGULAR AIR,2012-03-15,SHP_4000,both
29730,2010-06-16,CRITICAL,Ord_2900,DELIVERY TRUCK,2010-06-18,SHP_4001,both
30144,2011-06-08,LOW,Ord_2901,DELIVERY TRUCK,2011-11-08,SHP_4002,both
31266,2012-03-10,HIGH,Ord_2902,DELIVERY TRUCK,2012-04-10,SHP_4003,both
31456,2012-11-15,HIGH,Ord_2903,REGULAR AIR,2012-11-17,SHP_4004,both
31522,2010-05-25,MEDIUM,Ord_2904,,,,left_only
33319,2009-03-27,NOT SPECIFIED,Ord_2905,DELIVERY TRUCK,2009-03-30,SHP_4007,both
33635,2009-12-07,HIGH,Ord_2906,,,,left_only
33988,2009-10-01,MEDIUM,Ord_2907,REGULAR AIR,2009-11-01,SHP_4010,both
